username,content,label,clean_teks
NandaP,"niatan pengen punya mobil clasic, nnti sekalinya punya bakal ada diera mobil listrik dan bahan bakar pasti mahal",1,"['niat', 'mobil', 'clasic', 'nnti', 'era', 'mobil', 'listrik', 'bahan', 'bakar', 'mahal']"
cokelatmatcha07,"aku habis cobain mobil listrik dan yaaa, aku ketagihan bgtt. rasanya muluss bgt haluss gtuu, dijamin gabakal bising deh! #pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",2,"['habis', 'cobain', 'mobil', 'listrik', 'tagih', 'muluss', 'banget', 'haluss', 'jamin', 'bising']"
lazi1e,Mulai tertarik mobil listrik,2,"['tarik', 'mobil', 'listrik']"
bin_sinopharm,"Gw curiga kalau nanti mobil/motor listrik merajalele, suara bisingnya justru bising frekuensi tinggi yang bikin sakit telinga",0,"['curiga', 'mobil', 'motor', 'listrik', 'merajalele', 'suara', 'bising', 'bising', 'frekuensi', 'bikin', 'sakit', 'telinga']"
krismandyaaw1,Lucu bgt tadi ada mobil Wuling yg listrik lewat depan aku. Jadi pengen wkwk. Mobilnya mungil bgt yarobun,2,"['lucu', 'banget', 'mobil', 'wuling', 'listrik', 'mobil', 'mungil', 'banget', 'yarobun']"
maulida_isma,rasa rasanya pengen beli mobil listrik deh yg katanya irit dan ga kena gage... tapi harga mobilnya mahal betul wkwk,1,"['beli', 'mobil', 'listrik', 'irit', 'kena', 'gage', 'harga', 'mobil', 'mahal']"
danu_ie,"Berapa kali dpt ojol yang listrik, enak banget gak ada bunyi knalpot kayak motor alay.

Tapi kalau mobil listrik belum nemu.. di komplek kayaknya ada yang pake ioniq, masih bunyi kayak mobil normal",2,"['ojol', 'listrik', 'enak', 'banget', 'bunyi', 'knalpot', 'motor', 'alay', 'mobil', 'listrik', 'temu', 'komplek', 'kayak', 'pakai', 'ioniq', 'bunyi', 'mobil', 'normal']"
BVOICE_RADIO,Mobil listrik tenaga surya akan menjadi generasi EV berikutnya ?#MorningVoice,1,"['mobil', 'listrik', 'tenaga', 'surya', 'generasi', 'ev']"
_cintnya,"kayaknya naik mobil listrik irit gak sih kemana, paling abis pas maintenance pasang chargernya naikin daya listrik rumah sama payment mobilnya. gak tau y menurut kesotoyan w",2,"['kayak', 'mobil', 'listrik', 'irit', 'habis', 'maintenance', 'pasang', 'chargernya', 'naikin', 'daya', 'listrik', 'rumah', 'payment', 'mobil', 'kesotoyan']"
reinaldidr_,kalau aing punya mobil listrik mau sekuat apapun mobil itu ga akan di bawa ke yang banjir,1,"['mobil', 'listrik', 'kuat', 'mobil', 'bawa', 'banjir']"
rubycln,Mobil listrik 0 emisi apaan kalau listriknya masih pake batu bara,0,"['mobil', 'listrik', 'emisi', 'listrik', 'pakai', 'batu', 'bara']"
ezash,"kalau nanti transportasi umum dah pada ganti mobil listrik, nanti pas ngisi ulang mobilnya digoyang2 juga ga ya",1,"['transportasi', 'ganti', 'mobil', 'listrik', 'isi', 'ulang', 'mobil', 'goyang']"
kiridikitbang,"Kota sepanas ciputat, harusnya bisa ngembamgin mobil listrik tenaga surya.",1,"['kota', 'panas', 'ciputat', 'ngembamgin', 'mobil', 'listrik', 'tenaga', 'surya']"
amkahv,Sekitaran sukahati sampe kedung halang udh nemu 3 mobil listrik yg bentuknya kaya kotak tisu.,1,"['sukahati', 'kedung', 'halang', 'temu', 'mobil', 'listrik', 'bentuk', 'kaya', 'kotak', 'tisu']"
Antonius_70,"2022 masih ada pemadaman listrik bagaimana kalau  sudah pada beralih ke mobil listrik ya?
Low batt ga bisa nge-charge",1,"['madam', 'listrik', 'alih', 'mobil', 'listrik', 'low', 'batt', 'charge']"
WikiDPR2,"#Kom7 Menperin RI: Mudah-mudahan dalam waktu dekat akan ada policy baru dari pemerintah untuk mendorong lebih cepatnya pertumbuhan industri kendaraan listrik, mobil dan roda dua.",1,"['menperin', 'mudah', 'mudah', 'policy', 'perintah', 'dorong', 'cepat', 'tumbuh', 'industri', 'kendara', 'listrik', 'mobil', 'roda']"
nkholisf,"kalau indonesia bisa jadi produsen utama batre mobil listrik dll dgn potensi bahan mentahnya, mungkin bisa jadi qatar ke 2",1,"['indonesia', 'produsen', 'utama', 'baterai', 'mobil', 'listrik', 'potensi', 'bahan', 'mentah', 'qatar']"
WikiDPR2,"#Kom7 Menperin RI : Saat ini, terdapat 4 perusahaan bus listrik, 3 perusahaan mobil listrik, dan 35 perusahaan kendaraan roda dua dan roda tiga listrik, dgn total investasi Rp1,92 Triliun dan sampai dgn September 2022, terdapat 25.000 unit KBLBB yang sudah teregistrasi.",1,"['menperin', 'usaha', 'bus', 'listrik', 'usaha', 'mobil', 'listrik', 'usaha', 'kendara', 'roda', 'roda', 'listrik', 'total', 'investasi', 'rupiah', 'triliun', 'september', 'unit', 'kblbb', 'registrasi']"
wadoefiqri,"Menurut data Gabungan Industri Kendaraan Bermotor Indonesia (GAIKINDO), pada 2020 terdapat 121 unit mobil listrik yang dipasarkan. Pada Mei 2021, angkanya meningkat hampir 70% menjadi 395 unit BEV.
#PrabowoGotongRoyong #kerjasama",1,"['data', 'gabung', 'industri', 'kendara', 'motor', 'indonesia', 'gaikindo', 'unit', 'mobil', 'listrik', 'pasar', 'mei', 'angka', 'tingkat', 'unit', 'bev']"
allisanintya,hyundai yg mobil listrik menarikkk perhatian q skali,2,"['hyundai', 'mobil', 'listrik', 'menarikkk', 'perhati']"
powermaxasia,Apa betul.. Dengan adanya mobil/motor listrik BBM akan tidak dibutuhkan lagi? hmm,1,"['mobil', 'motor', 'listrik', 'bbm', 'butuh']"
pulupulukueputu,Oo jadi desain mobil listrik yg kubilang bentuknya mirip alien itu disebut sebagai desain futuristik...,1,"['oo', 'desain', 'mobil', 'listrik', 'bilang', 'bentuk', 'alien', 'desain', 'futuristik']"
haiizul,Terpantau setidaknya 2 unit mobil listrik di Banda Aceh. Hyundai Ioniq dan Wuling Air EV.,1,"['pantau', 'unit', 'mobil', 'listrik', 'banda', 'aceh', 'hyundai', 'ioniq', 'wuling', 'air', 'ev']"
TitaSalsabil,"Pengen mobil listrik, gemoy liatnya",2,"['mobil', 'listrik', 'gemoy', 'lihat']"
RizkiOktavian,Liat review mobil listrik jadi pgn punya 1,2,"['lihat', 'tinjau', 'mobil', 'listrik']"
romeogadungan,"Tadi ngeliat Hyundai Ioniq 5 di jalan, dan baru nyadar kalau  mobil listrik itu gak ada knalpotnya ya? 

(Ya buat apa juga? …)",1,"['lihat', 'hyundai', 'ioniq', 'jalan', 'nyadar', 'mobil', 'listrik', 'knalpot']"
naufalbudiman,"tesla tidak nyaman dipakai buat keadan tropis kaya gini di indonesia. gampang konslet mobil, kalau  mati habis bahan bakar listrik harus beli token pln lewat wallet e-money. ribet kaya pakai bahan bakar aftur pesawat. mending beli kendaraan yang pakai pertamax dan petralite.",0,"['tesla', 'nyaman', 'pakai', 'adan', 'tropis', 'kaya', 'indonesia', 'gampang', 'konslet', 'mobil', 'mati', 'habis', 'bahan', 'bakar', 'listrik', 'beli', 'token', 'pln', 'wallet', 'uang', 'ribet', 'kaya', 'pakai', 'bahan', 'bakar', 'aftur', 'pesawat', 'mending', 'beli', 'kendara', 'pakai', 'pertamax', 'petralite']"
adekrsnnd,"Orang pindah ke mobil listrik Li-ion bukan karena efficient tapi karena convenient.

Ga perlu bikin komparasi hemat mana duitnya, jelas menang combustion engine kalau lo bisa berhitung pake akal sehat.",0,"['orang', 'pindah', 'mobil', 'listrik', 'li', 'ion', 'efficient', 'convenient', 'bikin', 'komparasi', 'hemat', 'duit', 'menang', 'combustion', 'engine', 'hitung', 'pakai', 'akal', 'sehat']"
terbangunkan,"Ada ada aja orang cacat logika
Gini ya, mau motor listrik, kompor listrik, mobil listrik itu semua hanya alasan pemerintah untuk energi yang terbarukan

*sebuah Thread*",0,"['orang', 'cacat', 'logika', 'motor', 'listrik', 'kompor', 'listrik', 'mobil', 'listrik', 'alas', 'perintah', 'energi', 'buah']"
i_ervans,"kalau mobil listrik udah banyak lama lama orang numpang cas mobil kalau ke rumah 

Masalah baru",0,"['mobil', 'listrik', 'orang', 'numpang', 'cas', 'mobil', 'rumah']"
sidhanty,Akhirnya nyobain naik Blue Bird mobil listrik …,2,"['nyobain', 'blue', 'bird', 'mobil', 'listrik']"
auxiliaries_,Jadi d kantor w skrg ada 2 spot buat ngecharge mobil listrik ,1,"['kantor', 'spot', 'ngecharge', 'mobil', 'listrik']"
byhim_,Orang Jakarta daripada beli mobil listrik mending beli getek.,0,"['orang', 'jakarta', 'beli', 'mobil', 'listrik', 'mending', 'beli', 'getek']"
hallo_wulandari,"pas G-20 kemaren juga pakenya mobil listrik yaa, menarik  pas momennya sama isu2 krisis ikaim, #SelimutPolusi juga #TransisiEnergi sih @TractionEnergy",2,"['kemaren', 'pakenya', 'mobil', 'listrik', 'tarik', 'momen', 'isu', 'krisis', 'ikaim']"
CallMeArist,"MINI John Cooper Works, itu dia mobil listrik yang sempat mencuri perhatianku. Besutannya elegan, identik dengan VW New Beetle kesayanganku.",2,"['mini', 'john', 'cooper', 'works', 'mobil', 'listrik', 'curi', 'perhati', 'besut', 'elegan', 'identik', 'vw', 'new', 'beetle', 'sayang']"
be_____w,di jakarta umum banget ya punya alphard + sedan eropa + mobil listrik,1,"['jakarta', 'banget', 'alphard', 'sedan', 'eropa', 'mobil', 'listrik']"
hahanaap,"Bukannya memperbaiki sistem transportasi kota2 supaya lebih terpercaya cepat aman nyaman, ada negara di asgard gembar gembor motor mobil murah/listrik. Pengguna transport umum dan pejalan kaki dari awal memang tak pernah jadi prioritas",0,"['sistem', 'transportasi', 'kota', 'percaya', 'cepat', 'aman', 'nyaman', 'negara', 'asgard', 'gembar', 'gembor', 'motor', 'mobil', 'murah', 'listrik', 'transport', 'pejal', 'kaki', 'prioritas']"
tuxer,"Setiap ada berita mobil/motor listrik pasti ada aja yg komentar listriknya dari energi fosil. Lah terus maunya gimana, konversi naik delman aja?",1,"['berita', 'mobil', 'motor', 'listrik', 'komentar', 'listrik', 'energi', 'fosil', 'konversi', 'delman']"
itsssnaaaaa,"kalau  mau mengurangi tingkat polusi, ya paling benar itu naik sepeda bukan motor listrik/mobil listrik. #menurutsaya",0,"['tingkat', 'polusi', 'sepeda', 'motor', 'listrik', 'mobil', 'listrik']"
most1058,"Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Panjaitan mengungkapkan pemerintah berencana menyubsidi pembelian kendaraan listrik tahun depan, untuk mendorong daya beli masyarakat memiliki mobil dan motor listrik. #MostUpdate1058",1,"['menteri', 'koordinator', 'bidang', 'maritim', 'investasi', 'luhut', 'binsar', 'panjaitan', 'perintah', 'rencana', 'subsidi', 'beli', 'kendara', 'listrik', 'dorong', 'daya', 'beli', 'masyarakat', 'milik', 'mobil', 'motor', 'listrik']"
imsyarifhidayat,Pakai mobil listrik tapi sumber listriknya masih dari batu-bara sama juga bohong.,0,"['pakai', 'mobil', 'listrik', 'sumber', 'listrik', 'batu', 'bara', 'bohong']"
bingobravoo,ngecharge mobil listrik lebih murah daripada bensin,2,"['ngecharge', 'mobil', 'listrik', 'murah', 'bensin']"
bungkusbiru,"Coba berhenti bilang beralih ke mobil listrik karena semua benefitnya. 

Yg kita butuhin jumlah mobil dikurangin (macet jakarta). Bukan berubah ke mobil listrik. Karna kalau  sumber listrik masih dari batubara, ya sama aja.",0,"['coba', 'henti', 'bilang', 'alih', 'mobil', 'listrik', 'benefitnya', 'butuhin', 'mobil', 'rangin', 'macet', 'jakarta', 'ubah', 'mobil', 'listrik', 'sumber', 'listrik', 'batubara']"
SNenichols,"Jalin Kerja Sama dengan Disney-Pixar, Wuling Tampilkan Mobil Listrik KiWi EV Lotso serba Pink, Wuling KiWi EV Lotso dipetik dari tokoh animasi ""Toy Story"".",1,"['jalin', 'kerja', 'disney', 'pixar', 'wuling', 'tampil', 'mobil', 'listrik', 'kiwi', 'ev', 'lotso', 'serba', 'pink', 'wuling', 'kiwi', 'ev', 'lotso', 'petik', 'tokoh', 'animasi', 'toy', 'story']"
fanivijaya,Mobil listrik kalau dah nyalip kaga ada suaranya anjir kaget mulu gue bangsat. Mana bawanya kenceng,1,"['mobil', 'listrik', 'nyalip', 'suara', 'anjir', 'kaget', 'mulu', 'bangsat', 'bawa', 'cepat']"
omkondre,Udah era mobil listrik tapi tarikan mesin Diesel masih ok juga  #FIFAWorldCup #ESPGER #ESP #GER,1,"['era', 'mobil', 'listrik', 'tari', 'mesin', 'diesel', 'ok']"
faridzdzdz,mobil listrik tuh kalau gasnya dilepas otomatis berhenti,1,"['mobil', 'listrik', 'gas', 'lepas', 'otomatis', 'henti']"
reykiyh,Palembang boleh juga ya.. Antusiasme sama mobil listrik lumayan banyak disini. Mungkin mall mall mulai pertimbangkan charging station buat mobil mobil ini..,2,"['palembang', 'antusiasme', 'mobil', 'listrik', 'lumayan', 'mall', 'timbang', 'charging', 'station', 'mobil']"
Goreoreoo,"Tahun depan beli mobil listrik aamin @OPPOIndonesia
#OPPOChooseJoy",2,"['beli', 'mobil', 'listrik']"
Fanesyakarina,"Menarik bgt sih kalau w punya mobil listrik. 
",2,"['tarik', 'banget', 'mobil', 'listrik']"
terisoeta,"tadi nemu mobil listrik imut punya wuling pas di jogja, imut banget ga keburu motoin.. ",1,"['temu', 'mobil', 'listrik', 'imut', 'wuling', 'jogja', 'imut', 'banget', 'keburu', 'ambil', 'foto']"
korbanhukumite,"Pada intinya si dunggu itu tidak bisa mengungkap keadilan karena mereka telah buat peralihan mobil listrik.
@KemensetnegRI
punya gelar tinggi namun otak kosong. Mereka hanya menggunakan mobil listrik sebagai penutup masalah, sekedar pemasaran dan indo sebagai marketing.",0,"['inti', 'dunggu', 'adil', 'alih', 'mobil', 'listrik', 'gelar', 'otak', 'kosong', 'mobil', 'listrik', 'tutup', 'dar', 'pasar', 'indonesia', 'marketing']"
Olifreak,"Dulu bilangnya premium itu subsidi, sekarang pertalite, nanti pertamax pun minyak subsidi.
Sekalian aja pertamax turbo itu minyak subsidi biar semua beralih ke mobil listrik kntl !!!",0,"['bilang', 'premium', 'subsidi', 'pertalite', 'pertamax', 'minyak', 'subsidi', 'pertamax', 'turbo', 'minyak', 'subsidi', 'biar', 'alih', 'mobil', 'listrik']"
syalalalafiq,"Daripada beli mobil listrik, mending beli mobil esmeka",0,"['beli', 'mobil', 'listrik', 'mending', 'beli', 'mobil', 'esmeka']"
SyahridaNasuti1,"Walau beralih ke mobil listrik, tapi mobil berbahan bakar minyak jangan di hapus. Seandainya suatu saat tiba tiba semua mati total. Kita bisa naik apa?
Naik kuda ",1,"['alih', 'mobil', 'listrik', 'mobil', 'bahan', 'bakar', 'minyak', 'hapus', 'mati', 'total', 'kuda']"
FebrizkyR,"Masih suka bingung sendiri baca berita kalau mobil listrik dikebut banget sementara listrik aja belum merata, mbok ya step by step dulu gitu. Sebel amat liatnya",0,"['suka', 'bingung', 'baca', 'berita', 'mobil', 'listrik', 'kebut', 'banget', 'listrik', 'mbok', 'step', 'by', 'step', 'sebel', 'lihat']"
DandyIdwal,"Mobil  sepeda motor listrik itu ttg nyelametin industri otomotif, bukan ttg memperbaiki kualitas lingkungan tempat kita hidup.",0,"['mobil', 'sepeda', 'motor', 'listrik', 'nyelametin', 'industri', 'otomotif', 'kualitas', 'lingkung', 'hidup']"
bummbletwiit,"Mati listrik terus nih @Kaltim123 @infoPLN @erickthohir , ga usah banyak gaungin mobil listrik pak . kalau   listrik rumahan aja masih byar pet",0,"['mati', 'listrik', 'gaungin', 'mobil', 'listrik', 'listrik', 'rumah', 'bayar', 'pet']"
edriczhu,Keren kayaknya kalau punya mobil listrik.,2,"['keren', 'kayak', 'mobil', 'listrik']"
kennymiles72,"Fokus Kembangkan Mobil Listrik, JLR Rekrut 800 Tenaga Ahli, JLR membuka 800 lowongan pekerjaan untuk membantu pengembangan kendaraan listrik.",1,"['fokus', 'kembang', 'mobil', 'listrik', 'jlr', 'rekrut', 'tenaga', 'ahli', 'jlr', 'buka', 'lowong', 'kerja', 'bantu', 'kembang', 'kendara', 'listrik']"
NKRI_jokowisyoo,"Perhelatan Konferensi Tingkat Tinggi (KTT) G20 di Nusa Dua, Bali, usai digelar. Ratusan mobil listrik yang dipinjamkan ke negara pun dikembalikan setelah KTT G20 selesai. Tercatat ada sekitar 900 unit mobil listrik yang dipinjamkan untuk melayani kepala negara dan",1,"['helat', 'konferensi', 'tingkat', 'ktt', 'nusa', 'bal', 'gelar', 'ratus', 'mobil', 'listrik', 'pinjam', 'negara', 'ktt', 'selesai', 'catat', 'unit', 'mobil', 'listrik', 'pinjam', 'layan', 'kepala', 'negara']"
hnnvrdn,naksir banget sama wuling mobil listrik yang kicik itu mayan buat ke pasar beli sayur ato belanja bulanan.,2,"['naksir', 'banget', 'wuling', 'mobil', 'listrik', 'kicik', 'mayan', 'pasar', 'beli', 'sayur', 'belanja']"
ningamahblog,"Begini Hasil Uji Tabrak bZ4X, Mobil Listrik Pertama Toyota, Mobil listrik pertama Toyota di tanah ini menjalani uji tabrak dan mendapat nilai sempurna pada uji tabrak (Euro NCAP).",1,"['hasil', 'uji', 'tabrak', 'bzx', 'mobil', 'listrik', 'toyota', 'mobil', 'listrik', 'toyota', 'tanah', 'jalan', 'uji', 'tabrak', 'nilai', 'sempurna', 'uji', 'tabrak', 'euro', 'ncap']"
arisaijaz,Keren mobil listrik tentu juga harga nya juga keren,2,"['keren', 'mobil', 'listrik', 'harga', 'keren']"
momobilid,"Temen baru beli mobil listrik, kok aku FOMO ya jadi pengen beli juga",2,"['temen', 'beli', 'mobil', 'listrik', 'fomo', 'beli']"
fairylee07,nga ada yang mau desain mobil listrik kecil yang cakepan dikit apa :((,1,"['desain', 'mobil', 'listrik', 'cakep']"
Gigihpramon0,"Pengin Mobil Listrik, Seru Kali ya.",2,"['pengin', 'mobil', 'listrik', 'seru']"
momobilid,"Gemes bangettt mobil listrik polisi lalu lintas 
#MomobilID #MomobilJalanNinjaku",2,"['gemes', 'bangettt', 'mobil', 'listrik', 'polisi', 'lintas']"
sinmile_,"pikiran random gue pagi ini, mobil atau motor listrik itu pake transmisi manual bisa kaga yaa ??. kan keknya sampe sejauh ini semuannya matic tu",1,"['pikir', 'random', 'pagi', 'mobil', 'motor', 'listrik', 'pakai', 'transmisi', 'manual', 'kayak', 'semu', 'matic']"
resikopm,"mobil  motor listrik suka bikin kaget njir soalnya gada suara nya, tiba2 ada disamping aja",1,"['mobil', 'motor', 'listrik', 'suka', 'bikin', 'kaget', 'njir', 'suara', 'samping']"
gracevanara,Begini Rasanya Menyetir Mobil Listrik Toyota bZ4X,1,"['setir', 'mobil', 'listrik', 'toyota', 'bzx']"
evestar_,kayaknya kalau nanti beli mobil mending mobil listrik aja ya..,2,"['kayak', 'beli', 'mobil', 'mending', 'mobil', 'listrik']"
rj_ridzuanjamal,"Potret Polwan RI dan Kowad saat sedang menggelar patroli gabungan memakai mobil listrik punya Korlantas Polri di Nusa Dua, Bali

#KTTG20Dekalau arasiBali

Indonesia Sukses G20",1,"['potret', 'polwan', 'kowad', 'gelar', 'patroli', 'gabung', 'pakai', 'mobil', 'listrik', 'korlantas', 'polri', 'nusa', 'bal', 'arasibali', 'indonesia', 'sukses']"
daikiannn,"Pertama kali liat langsung mobil listrik di jalan, masih berasa aneh di mata. …",1,"['lihat', 'langsung', 'mobil', 'listrik', 'jalan', 'asa', 'aneh', 'mata']"
rabbitwi,"busettt mobil listrik sangat efisien brohhh, mo beli ah",2,"['busettt', 'mobil', 'listrik', 'efisien', 'brohhh', 'beli']"
farAmany,Kemarin liat ada mobil listrik wuling di citayem. Sungguh pilihan yg tepat org cityem punya mobil kek gtu. Dgn gang2 dan jalanan yg sempit mobil kek gt sat set bgt,2,"['kemarin', 'lihat', 'mobil', 'listrik', 'wuling', 'citayem', 'sungguh', 'pilih', 'orang', 'cityem', 'mobil', 'gang', 'jalan', 'sempit', 'mobil', 'set', 'banget']"
komanksu,"kalau  memang serius mau konversi ke zero emisi, mobil/motor listrik kasi free setaun masuk tol, parkir gratis. Dijamin",1,"['serius', 'konversi', 'zero', 'emisi', 'mobil', 'motor', 'listrik', 'kasih', 'free', 'taun', 'masuk', 'tol', 'parkir', 'gratis', 'jamin']"
apramudyanto,"Harga mobil listrik bisa sampe 300 jutaan. Kenapa gak pertimbangkan pasang PLTS aja dirumah. Jauh lebih murah..., Hanya 10-20 persen dari harga mobil listrik. Bisa hemat tagihan listrik selamanya.",0,"['harga', 'mobil', 'listrik', 'juta', 'timbang', 'pasang', 'plts', 'rumah', 'murah', 'persen', 'harga', 'mobil', 'listrik', 'hemat', 'tagih', 'listrik']"
myzzkin,mobil listrik cakep cakep bgt serius,2,"['mobil', 'listrik', 'cakep', 'banget', 'serius']"
b3rsed1h,kepingin punya mobil listrik,2,"['kepingin', 'mobil', 'listrik']"
lilsalmeow,mobil listrik airev lalu-lalang gemes banget terus tidak lama kemudian hyundai ioniq 5 juga lewat GAGAH BANGET jd pengen beli tp kapan y,2,"['mobil', 'listrik', 'airev', 'lalang', 'gemes', 'banget', 'hyundai', 'ioniq', 'gagah', 'banget', 'beli']"
ichawindes,Udah banyak mobil listrik di jalan,1,"['mobil', 'listrik', 'jalan']"
syifa_fauziahhh,Wah keren banget nih mobil listrik bakal dipakai di acara G20 dibali. Menggokil maju terus indonesiaku #PresidensiG20 #RecoverTogetherRecoverStronger #G20sukses,2,"['keren', 'banget', 'mobil', 'listrik', 'pakai', 'acara', 'bal', 'menggokil', 'maju', 'indonesia']"
filosofie__,"Ibu gw eco friendly bgt :v

Selain bikin kompos dan pupuk sendiri dr limbah makanan, dia jg pengen punya mobil listrik :v

Yaa makanya doain yaa mak gw bisa dapet kerjaan lagi hehe :v",1,"['eco', 'friendly', 'banget', 'bikin', 'kompos', 'pupuk', 'limbah', 'makan', 'mobil', 'listrik', 'doa', 'mak', 'dapet', 'kerja']"
