datetime,username,content,label
12/17/22 23:35,MarlinaRMelgia,Naik mobil listrik eman nyaman bngt guys! Cobain deh bener-bener ga berisik karena kabinnya lebih senyapp! #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 23:32,MarlinaRMelgia,"Yang kayak gini nih keren bngttt! Mobil listrik pinternya ga ada yang ngalahin, wahh mantap!#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 23:05,BrendaMonicaM,"kalau nonton drakor suka bayangin, kapan bisa naik motor/mobil listrik di Indonesia
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 22:47,rifqifauzannn,subsidi mobil listrik dan motor listrik? mending duitnya buat infrastruktur transportasi publik. surabaya butuh sekali transportasi publik reliable dan menjangkau ke seluruh pucuk kota surabaya.,negatif
12/17/22 22:28,dianorfauzan,Ada2 ajeee subsidi kok mobil listrik,negatif
12/17/22 19:36,illsogn,"Dulu go green itu soal jalan kaki, bersepeda, hemat listrik, minimalisir penggunaan plastik.
Skrg go green soal mobil listrik, motor listrik, belut listrik.",netral
12/17/22 19:09,aacayyyyyy,"Sasaran mobil listrik ini orang kaya  toh? Kenapa disubsidi? Ngapain disubsidi yang sanggup beli, tidak yaudah,, buang2 duit negara aja, yg bikin kebijakan pun pengusaha merangkap pejabat.",negatif
12/17/22 19:09,Jubeeh_,Kapan sih lo tau ttg mobil/motor listrik. kalau o gw yg suka bgt drakor pernah menghalu kapan Indonesia jg ada. Ternyata skrg Indo jg ga mau kalah keren  #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk  #lebihhemat,positif
12/17/22 18:47,DesiOcin,"Liat mobil listrik ngelewat depan mata. Ih naksir banget 
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 18:42,bogosipoyo07,banyak banget negara yang udah beralih ke motor/mobil listrik. selain hemat bikin udara bersih. jadi pas foto pemandangan gak perlu filter lagi #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 18:22,Diandra89a,"Sekarang sudah waktunya semua harus lebih sehat, mulai beralih ke mobil listrik macam Korea pasti lebih keren dan lebih ramah lingkungan, bayangin masa depan anak anak kita #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 18:17,ariel_effendi,Gembar gembor mobil listrik. Di daerah masi mati lampu. Lol,negatif
12/17/22 17:39,abjadbiru,"Subsidi untuk motor/mobil listrik?
Buat apa?
Mengurangi polusi?

Nge-charge kendaraan listrik pakai listrik dari PLN. PLN mayoritas pakai batu bara. 
Makin banyak mobil/motor listrik, makin tinggi konsumsi listrik, berarti makin banyak konsumsi batubara.
...",negatif
12/17/22 17:21,tabitasabatini,"Keren banget deh sekarang indonesia sudah mulai mengerakan motor listrik dan mobil listrik loh, ga mau kalah sama negara2 maju yg lain, Go Indonesia! 
#pakaimobillistrikyuk
#pakaimotorlistrikyuk
#pakaibislistrikyuk
#lebihhemat",positif
12/17/22 16:54,syuqies,"Gais ada yang pernah nyobain taxi online elektrik?

Kemarin gue nyobain dari Pluit ke Central Park naik mobil listrik. 

Kereeen berasa kayak di drakor2 wkwk

#pakemotorlistrikyuk
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 16:21,fajrdong,"Daripada buat subsidi mobil listrik, nih liat noh guru honorer pada demo banyak noh guru honorer gajinya cuma 500k",negatif
12/17/22 15:57,nsl1298,"Saat ini perkembangan mobil listrik di Indonesia sudah sangat pesat #pakemotorlistrikyuk
#pakemobillistrikyuk
#pakebislistrikyuk 
#lebihhemat",netral
12/17/22 15:54,xlxhokiwin,"Sudah canggih nih kemajuan teknologi sekarang terutama di bidang otomotif apalagi  mobil listrik sehitidak  banyak peminatnya gak heran lagi
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 15:50,AdelinaLestari,"Kalian tau gak sih kalau dunia teknologi itu di dunia udah semakin berkembang,salah satunya adanya penggunaan kendaraan listrik!
Iyaaa kendaran listrik seperti mobil listrik, motor listrik, dan bis listrik†
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",netral
12/17/22 15:22,Oliviafebr,Selain bayar pajak lebih murah pake kendaraan listrik juga bisa hemat biaya perawatan loh. Terus sekali cas tuh bisa untuk ratusan kilometer lagi mobil listrik tuh. #Pakaimobillstrikyuk #pakaimotorlistrikyuk #pakaibislistrikyuk #Lebihhemat,positif
12/17/22 15:21,Oliviafebr,"kalau mobil listrik ga cuma tampilannya yg futuristik tapi manfaatnya itu loh lebih gesit dengan torsi instan, suara mesinnya juga ga berisik. #Pakaimobillstrikyuk #pakaimotorlistrikyuk #pakaibislistrikyuk #Lebihhemat",positif
12/17/22 15:15,messsiiiii__,Bukan hanya di Korea nih yg lagi trend mobil listrik Indonesia juga dong #pakemobillistrikyuk #pakebislistrikyuk #pakemotorlistrikyuk #lebihhemat,positif
12/17/22 15:13,snslmi,Baca-baca berita banyak yg ngabarin kalau  gelaran G20 di Bali kemarin itu kendaraannya pake mobil listrik yak? #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,netral
12/17/22 15:08,yelshinpyo,"Mau ceritain pengalaman aku pake mobil listrik, kendaraan listrik yg hemat di kantong

a thread
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebuslistrikyuk #lebihhemat",positif
12/17/22 15:07,Cherinesakinah,"wihh sekarang udh makin canggih ya, udh mulai serba listrik. keren bangett! Indonesia keren jg nih kalau  beralih ke motor listrik atau mobil listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 15:05,Raiqinle,"Ketika dunia udh makin gak kejangkau aku disini makin heran, kek mobil, motor bahkan bis udh listrik?! Woy hrs cobain gak sih #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk
#lebihhemat",positif
12/17/22 15:03,CaturDevie1,Misi utama diciptakannya mobil listrik adalah untuk membuat kendaraan yang ramah lingkungan #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:53,Ana_Ike,"Kemaren pas di jalan tol disalip sama mobil listrik keren gitu ceritanya. Jadi langsung inget kalau  salah satu impian aku itu adalah punya mobil listrik deh.

#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:53,bizzlesyzler,"kmrn dijalan liat ada mobil listrik, keren bgt, gak ada asapnya gitu. terus kayak tenang aja suaranya. dah gitu juga di jalan tetep satset bener2 sama kayak mobil biasa lainnya  #pakemobillistrikyuk #pakemotorlistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:49,PatriceV_Caca,Wah keren nih kalau di Indonesia juga pada ganti motor ataupun mobil listrik. #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:48,shutdefakhap,"2023 mobil listrik udah ada digarasi rumah gw bisa lah ya 
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:48,shutdefakhap,"sesuka itu naik mobil listrik, moga indonesia merhatiin itu si, banyak untungnya juga naik kendaraan listrik,lebih hemat jugaa,bye bensin 
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:47,shutdefakhap,"Kata gw mobil listrik gokss abis si 
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:47,shutdefakhap,"pagi tadi iseng bareng temen nge test naik mobil listrik, gokill siii
#pakemotorlistrikyuk #pakemobilistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:46,ohasww,"Gue seneng sih sama penggunaan mobil listrik ini, soalnya bikin ramah lingkungan #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:46,kipano98,Poin penting kalau  sudah pakai mobil listrik pastinya gaada suara bising lagi. Makanya mobil listrik sangat layak dipilih untuk kenyamanan guys. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:45,cikikalau ap,"baru tau nih kalau ternyata motor/mobil listrik bisa berubah fungsi jadi generator yang menambah energi pada baterai. misalnya: mengurangi kecepatan pas jalan menurun itu bisa bikin baterai terisi otomatis 
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",netral
12/17/22 14:44,RThufailaa,"Kemarin waktu jalan sama temen ketemu orang yang pakai mobil listrik #pakemotorlistrikyuk 
#pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:32,nuningyunings15,Ternyata pemakaian mobil listrik bisa menghemat pengeluaran kita loh #pakemobillistrikyuk #pakemotorlistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:31,apaajaterserah_,"Liat konten Hansol yang naik mobil listrik, kok aku jadi pengen mobil listrik jugaa #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:30,31Rhere,"Jaman semakin canggih , di negara2 maju udah serba listrik ya ,motor listrik,mobil listrik ,, keren sih kalau Indonesia juga semua serba listrik  #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:29,Kumalapontas94,1 . Negara negara eropa sudah serba serbi pake listrik baik itu mobil ataupun motornya. Indonesia juga bisa lebih keren kalau pada ganti mobil dan motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:23,ditasape,"Pas KTT G20 ni Pak Erick Thohir sempat mengenalkan mobil listrik buatan Indonesia nih ke mata dunia keren bgt
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 14:20,Denaauliaaa,"guys kalian uda pada tau kan kalau sekarang lagi viral alat transportasi listrik? kaya mobil, motor, sepeda, bus, dll.
#pakemotorlistrikyuk #pakemobillistrikyuk
#pakebislistrikyuk #lebihhemat",netral
12/17/22 14:18,VRamboja,1 . Negara negara maju sudah serba serbi pake listrik baik itu mobil ataupun motornya. Indonesia juga bisa lebih keren kalau pada ganti mobil dan motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:16,anakbutita,"Tren mobil dan motor listrik sedang marak di berbagai negara belakangan ini.
#pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:14,DestriMirogate,Indonesia kalau kendaraannya ganti ke motor listrik dan mobil listrik pasti keren kaya di Korea #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:12,HandokoAnwar,"Ternyata sudah banyak negara yang menggunakan kendaraan, seperti mobil dan motor listrik untuk mobilitas nya ya #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:11,nurirrahmah,"Tiap nonton K-Drama salfok sama kendaraan yg dipake shooting, karena yang dipakai mobil listrik semua cooyy..asli keren bangetttt #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:11,delaluneO_O,Sekarang mah jaman yang udah serba listrik ya. Pengen juga lihat Indonesia semaju itu dan bisa pake motor ataupun mobil berlistrik. #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:10,izhiooo,"Kemarin liat di drama korea, di korea pada pake motor listrik. kalau di Indonesia pake motor atau mobil listrik seru kali ya #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:10,sintaokta89,"kalau nonton k-Drama sering liat para pemainnya mobil listrik, asliii keren bangetttt #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:09,indittgo,liat motor sama mobil listrik seliweran di jalanan gemes banget asli #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:08,xyznh,Hari ini gak sengaja naik mobil listrik ternyata bener kata orang bikin betah guys! #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:07,desi_ep,"Lagi heboh banget soal kendaraan listrik, terutama mobil dan motor listrik nih gais.. #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:06,perianthlif,Pakai kendaraan motor listrik atau mobil listrik itu baik lho guys #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:05,jeyribby,"kemarin udh nyoba motor listrik, nah barusan bgt td nyoba mobil listrik behh ga kalah nyaman!  #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:05,Narantakaaa,Mantep bener mobil listrik kabin nya kedap suara bikin yang naik jadi nyaman apalagi didukung banyak fitur makin mantep deh #pakaimotorlistrikyuk #pakaimobillitrikyuk #pakaibislistrikyuk #lebihhemat,positif
12/17/22 14:04,Starmoonda,"Aku baru tau selain ada motor listrik, mobil listrik ternyata juga ada bis listrik. Kebayang sih seenak apa kalau naik bis listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:03,kerenrachelll,"Mobil listrik pinternya ga ada yang ngalahin si, Begini baru keren.  #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:03,Rahmadh89382377,"7. Mobil listrik ga bikin berisik karena lebih senyap dan halus banget, jadi lebih nyamann! #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:02,Rahmadh89382377,"4 . Mobil listrik itu pintar banget, semua jadi lebih mudah. Apalagi ayo beralih ke mobil listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",positif
12/17/22 14:02,Thankyo27858791,"Pengalaman aku nyoba mobil listrik
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",netral
12/17/22 14:02,aji_irfanR,Sejak kapan sih kalian tau ttg mobil/motor listrik. kalau o gw yg cuma pernah liat di film2  menghalu kapan Indonesia jg ada. Ternyata skrg Indo juga ga mau kalah keren nih  #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk  #lebihhemat,positif
12/17/22 14:01,sanisctyx,"1 . Kalian tau kan kalau  di luar negri seperti negara Norwegia sudah banyak yang menggunakn  mobil listrik. Nah di Indonesia juga sekarang udh bnyk kendaraan listrik,. #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat",netral
12/17/22 14:01,Rahmadh89382377,1 . Di inggris semuanya udah serba listrik untuk kendaraan lnya. Negara Indonesia juga bisa lebih mantap kalau  udah ganti dengan mobil dan motor listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:01,nrslhst,Happy banget aku waktu pas pertama kali ngerasain naik mobil listrik #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat,positif
12/17/22 14:00,rismaaanzzh,"Indonesia udah mulai ada mobil listrik yah, wih keren banget
#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 13:59,Elvadanvt,"Halo guys kalian tau gak sih? Di Indonesia saat ini, motor, mobil dan bis menggunakan tenaga listrik loh! Keren banget gak jauh kalah dengan negara yang lain #pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
12/17/22 13:58,inisayaudin,"Selain mengurangi polusi, kendaraan listrik juga mengurangi polusi suara kok bisa? sebagai contoh mobil listrik yang menggunakan Accoustic Vehicle Alert System (AVA) yang bisa mengurangi suara yang berisik.#pakemotorlistrikyuk 
#pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",netral
12/17/22 13:54,Zeddhun,"Pernah nyoba sepeda listrik asik banget, Seneng gak nih Indonesia makin maju dan sekarang juga udah pada banyak menggunakan sepeda listrik atau motor listrik, mobil listrik #pakemotorlistrikyuk #pakemobillistrikyuk
#pakebislistrikyuk
#lebihhemat",positif
12/17/22 13:36,zakkafm,"mengesampingkan setuju atau tidaknya saya dengan kebijakan ini, insentif mobil / motor listrik itu untuk konsumen apa untuk pabrik / perusahaan?",netral
12/17/22 13:15,LuqmanBeeNKRI,"Mobil dan motor listrik memiliki keunggulan hebat yg bisa menarik minat masyarakat utk beli dan memakainya. 

Krn itu, Pemerintah tdk perlu beri subsidi pembelain mobil listrik. Yg diperlukan, memperbanyak Stasiun Pengisian Listrik Kendaraan Umum.

#TolakSubsidiMobilListrik",positif
12/17/22 11:50,MichaelLintang7,"Info lur, affh iyh mobil listrik kalau dicuci bisa konslet",netral
12/17/22 10:40,core7070,"Udah eranya nih mobil listrik.. as per your request, will try",positif
12/17/22 10:35,Intel_ORBA,"Pengusaha mobil listrik itu paham,ga; si : kalau orang Indonesia itu mayoritas beli mobil milih yang kalau dijual kembali harga masih okey. Lah mobil/motor listrik?",negatif
12/17/22 10:00,dandyekaaa,NAWAITU MEMBELI MOBIL LISTRIK DI MASA DEPAN. AAMIIN,netral
12/17/22 8:09,ombvds,"Subsidi mobil dan motor listrik yg joran kayaknya cuman apaan tu istilah kata utopia ato vagetoz yang intinya membuai masyarakat seolah pemerintah peduli pdhl kalau beneran peduli ya benerin transportasi publiknya aja, tapi kan g bisa dpt cuan gede maybe",negatif
12/17/22 7:08,idntimes,Hore! Hyundai Siapkan Pabrik Baterai Mobil Listrik di Indonesia htetaps://t.co/1uxFtRHNbb,netral
12/17/22 7:06,andi_rosita,"Keknya buruh yg kerja di bidang renewable energy kek gue harus mulai bentuk serikat deh, greenwashing parah. Sblm subsidi mobil listrik, mending tuh duit dipake ningkatin elektrifikasi skrng kurang 2% tp itu berarti +2000 desa tnpa listrik itu JUTAAN jiwa drpd subsidi ke org kaya",negatif
12/17/22 7:06,ogysugiyono,Sudah tahu kan Mas kenapa ada subsidi beli mobil dan motor listrik?? htetaps://t.co/EEBiSzdj0t,netral
12/17/22 0:57,hakieeem,"Ngapain subsidi mobil sama motor listrik, kalau o emang fokus buat hemat energy kenapa gk subsidi orang2 yg mau beralih ke listrik tenaga surya.",negatif
12/16/22 23:13,barbarganiat,Mobil listrik yg masuk indo jenisnya apaan ya,netral
12/16/22 23:07,inaanon,Di Norway udh serba listrik. Indonesia juga bisa lebih keren kalau o pada ganti motor/mobil/bis listrik #pakemotorlistrikyuk #pakemobillistrikyuk  #pakebislistrikyuk #lebihhemat,positif
12/16/22 23:01,dvyrosady,"Keren ya... uda mulai banyak mobil listrik seliweran dimana2, di bogor jg uda byk yg pake, hemat sih ga perlu bensin lagi! 
#pakemotorlistrikyuk #pakemobillistrikyuk #pakebislistrikyuk #lebihhemat",positif
